Youth,Label,Date,Filename,Status
AlexJohnson,GT,2024-04-20,AlexJohnson GT 2024-04-20.docx,valid
AlexJohnson,GT,2024-04-24,AlexJohnson GT 2024-04-24.docx,valid
AlexJohnson,GT,2024-04-26,AlexJohnson GT 2024-04-26.docx,valid
AlexJohnson,GT,2024-04-30,AlexJohnson GT 2024-04-30.docx,valid
AlexJohnson,GT,2024-05-06,AlexJohnson GT 2024-05-06.docx,valid
AlexJohnson,GT,2024-05-04,AlexJohnson GT 2024-05-04.docx,valid
AlexJohnson,GT,2024-05-16,AlexJohnson GT 2024-05-16.docx,valid
AlexJohnson,GT,2024-05-15,AlexJohnson GT 2024-05-15.docx,valid
AlexJohnson,GT,2024-05-20,AlexJohnson GT 2024-05-20.docx,valid
AlexJohnson,GT,2024-05-19,AlexJohnson GT 2024-05-19.docx,valid
AlexJohnson,GT,2024-05-25,AlexJohnson GT 2024-05-25.docx,valid
AlexJohnson,GT,2024-05-26,AlexJohnson GT 2024-05-26.docx,valid
AlexJohnson,GT,2024-06-03,AlexJohnson GT 2024-06-03.docx,valid
AlexJohnson,GT,2024-06-06,AlexJohnsonGT2024-06-06.docx,misnamed
AlexJohnson,GT,2024-06-13,AlexJohnson GT 2024-06-13.docx,valid
AlexJohnson,GT,2024-06-11,AlexJohnson GT 2024-06-11.docx,valid
AlexJohnson,GT,2024-06-19,AlexJohnson GT 2024-06-19.docx,valid
AlexJohnson,GT,2024-06-20,AlexJohnson GT 2024-06-20.docx,valid
AlexJohnson,GT,2024-06-27,AlexJohnson GT 2024-06-27.docx,valid
AlexJohnson,GT,2024-06-21,AlexJohnson GT 2024-06-21.docx,valid
AlexJohnson,GT,2024-07-03,AlexJohnson GT 2024-07-03.docx,valid
AlexJohnson,GT,2024-06-29,AlexJohnson GT 2024-06-29.docx,valid
AlexJohnson,GT,2024-07-09,AlexJohnson GT 2024-07-09.docx,valid
AlexJohnson,GT,2024-07-07,AlexJohnson GT 2024-07-07.docx,valid
AlexJohnson,GT,2024-07-17,AlexJohnson GT 2024-07-17.docx,valid
AlexJohnson,GT,2024-07-15,AlexJohnson GT 2024-07-15.docx,valid
AlexJohnson,GT,2024-07-21,AlexJohnson GT 2024-07-21.docx,valid
AlexJohnson,GT,2024-07-22,AlexJohnson GT 2024-07-22.docx,valid
AlexJohnson,GT,2024-07-29,AlexJohnson GT 2024-07-29.docx,valid
AlexJohnson,GT,2024-07-28,AlexJohnson GT 2024-07-28.docx,valid
AlexJohnson,GT,2024-08-06,AlexJohnson GT 2024-08-06.docx,valid
AlexJohnson,GT,2024-08-02,GT AlexJohnson 2024-08-02.docx,misnamed
AlexJohnson,GT,2024-08-14,AlexJohnson GT 2024-08-14.docx,valid
AlexJohnson,GT,2024-08-11,AlexJohnson GT 2024-08-11.docx,valid
AlexJohnson,GT,2024-08-19,AlexJohnson GT 2024-08-19.docx,valid
AlexJohnson,GT,2024-08-16,AlexJohnson GT 2024-08-16.docx,valid
AlexJohnson,GT,2024-08-25,AlexJohnson GT 2024-08-25.docx,valid
AlexJohnson,GT,2024-08-26,AlexJohnson GT 2024-08-26.docx,valid
AlexJohnson,GT,2024-09-03,AlexJohnson GT 2024-09-03.docx,valid
AlexJohnson,GT,2024-09-02,AlexJohnson GT 2024-09-02.docx,valid
AlexJohnson,GT,2024-09-11,AlexJohnson GT 2024-09-11.docx,valid
AlexJohnson,GT,2024-09-10,AlexJohnson GT 2024-09-10.docx,valid
AlexJohnson,GT,2024-09-16,AlexJohnson GT 2024-09-16.docx,valid
AlexJohnson,GT,2024-09-15,AlexJohnson GT 2024-09-15.docx,valid
AlexJohnson,GT,2024-09-23,AlexJohnson GT 2024-09-23.docx,valid
AlexJohnson,GT,2024-09-21,AlexJohnson GT 2024-09-21.docx,valid
AlexJohnson,GT,2024-10-01,AlexJohnson GT 2024-10-01.docx,valid
AlexJohnson,GT,2024-09-29,AlexJohnson GT 2024-09-29.docx,valid
AlexJohnson,GT,2024-10-05,AlexJohnson GT 2024-10-05.docx,valid
AlexJohnson,GT,2024-10-08,AlexJohnson GT 2024-10-08.docx,valid
AlexJohnson,GT,2024-10-11,AlexJohnson GT 2024-10-11.docx,valid
AlexJohnson,GT,2024-10-15,AlexJohnson GT 2024-10-15.docx,valid
AlexJohnson,GT,2024-10-18,AlexJohnson GT 2024-10-18.docx,valid
AlexJohnson,GT,2024-10-24,AlexJohnson GT 2024-10-24.docx,valid
AlexJohnson,GT,2024-10-31,AlexJohnson GT 2024-10-31.docx,valid
AlexJohnson,GT,2024-10-30,AlexJohnson GT 2024-10-30.docx,valid
AlexJohnson,GT,2024-11-04,AlexJohnson GT 2024-11-04.docx,valid
AlexJohnson,GT,2024-11-03,AlexJohnson GT 2024-11-03.docx,valid
AlexJohnson,GT,2024-11-12,AlexJohnson GT 2024-11-12.docx,valid
AlexJohnson,GT,2024-11-09,AlexJohnson GT 2024-11-09.docx,valid
AlexJohnson,GT,2024-11-15,,skipped
AlexJohnson,GT,2024-11-20,AlexJohnson GT 2024-11-20.docx,valid
AlexJohnson,GT,2024-11-26,AlexJohnson GT 2024-11-26.docx,valid
AlexJohnson,GT,2024-11-24,AlexJohnson GT 2024-11-24.docx,valid
AlexJohnson,GT,2024-11-30,AlexJohnson GT 2024-11-30.docx,valid
AlexJohnson,GT,2024-11-29,AlexJohnson GT 2024-11-29.docx,valid
AlexJohnson,GT,2024-12-06,AlexJohnson GT 2024-12-06.docx,valid
AlexJohnson,GT,2024-12-10,AlexJohnson GT 2024-12-10.docx,valid
AlexJohnson,GT,2024-12-16,AlexJohnson GT 2024-12-16.docx,valid
AlexJohnson,GT,2024-12-14,AlexJohnson GT 2024-12-14.docx,valid
AlexJohnson,GT,2024-12-23,AlexJohnson GT 2024-12-23.docx,valid
AlexJohnson,GT,2024-12-22,AlexJohnson GT 2024-12-22.docx,valid
AlexJohnson,GT,2024-12-31,AlexJohnson GT 2024-12-31.docx,valid
AlexJohnson,GT,2024-12-30,AlexJohnson GT 2024-12-30.docx,valid
ReeseRobinson,GT,2024-01-14,ReeseRobinson GT 2024-01-14.docx,valid
ReeseRobinson,GT,2024-01-13,ReeseRobinson GT 2024-01-13.docx,valid
ReeseRobinson,GT,2024-01-19,ReeseRobinson GT 2024-01-19.docx,valid
ReeseRobinson,GT,2024-01-22,ReeseRobinson GT 2024-01-22.docx,valid
ReeseRobinson,GT,2024-01-25,ReeseRobinson GT 2024-01-25.docx,valid
ReeseRobinson,GT,2024-01-21,ReeseRobinson GT 2024-01-21.docx,valid
ReeseRobinson,GT,2024-01-29,ReeseRobinson GT 2024-01-29.docx,valid
ReeseRobinson,GT,2024-01-31,ReeseRobinson GT 2024-01-31.docx,valid
ReeseRobinson,GT,2024-01-30,ReeseRobinson GT 2024-01-30.docx,valid
ReeseRobinson,GT,2024-02-06,ReeseRobinson GT 2024-02-06.docx,valid
ReeseRobinson,GT,2024-02-05,ReeseRobinson GT 2024-02-05.docx,valid
ReeseRobinson,GT,2024-02-08,ReeseRobinson GT 2024-02-08.docx,valid
ReeseRobinson,GT,2024-02-15,ReeseRobinson GT 2024-02-15.docx,valid
ReeseRobinson,GT,2024-02-13,ReeseRobinson GT 2024-02-13.docx,valid
ReeseRobinson,GT,2024-02-11,ReeseRobinson GT 2024-02-11.docx,valid
ReeseRobinson,GT,2024-02-21,ReeseRobinson GT 2024-02-21.docx,valid
ReeseRobinson,GT,2024-02-18,ReeseRobinson GT 2024-02-18.docx,valid
ReeseRobinson,GT,2024-02-17,ReeseRobinson GT 2024-02-17.docx,valid
ReeseRobinson,GT,2024-02-24,ReeseRobinson GT 2024-02-24.docx,valid
ReeseRobinson,GT,2024-02-27,ReeseRobinson GT 2024-02-27.docx,valid
ReeseRobinson,GT,2024-02-26,,skipped
ReeseRobinson,GT,2024-03-08,ReeseRobinson GT 2024-03-08.docx,valid
ReeseRobinson,GT,2024-03-02,ReeseRobinson GT 2024-03-02.docx,valid
ReeseRobinson,GT,2024-03-05,ReeseRobinson GT 2024-03-05.docx,valid
ReeseRobinson,GT,2024-03-10,ReeseRobinson GT 2024-03-10.docx,valid
ReeseRobinson,GT,2024-03-14,GT ReeseRobinson 2024-03-14.docx,misnamed
ReeseRobinson,GT,2024-03-15,ReeseRobinson GT 2024-03-15.docx,valid
ReeseRobinson,GT,2024-03-18,,skipped
ReeseRobinson,GT,2024-03-22,ReeseRobinson GT 2024-03-22.docx,valid
ReeseRobinson,GT,2024-03-20,ReeseRobinson GT 2024-03-20.docx,valid
ReeseRobinson,GT,2024-03-27,ReeseRobinson GT 2024-03-27.docx,valid
ReeseRobinson,GT,2024-03-29,ReeseRobinson GT 2024-03-29.docx,valid
ReeseRobinson,GT,2024-03-24,ReeseRobinson GT 2024-03-24.docx,valid
ReeseRobinson,GT,2024-03-30,ReeseRobinson GT 2024-03-30.docx,valid
ReeseRobinson,GT,2024-03-31,ReeseRobinson GT 2024-03-31.docx,valid
ReeseRobinson,GT,2024-04-03,ReeseRobinson GT 2024-04-03.docx,valid
ReeseRobinson,GT,2024-04-09,ReeseRobinson GT 2024-04-09.docx,valid
ReeseRobinson,GT,2024-04-08,ReeseRobinson GT 2024-04-08.docx,valid
ReeseRobinson,GT,2024-04-12,ReeseRobinson GT 2024-04-12.docx,valid
ReeseRobinson,GT,2024-04-13,ReeseRobinson GT 2024-04-13.docx,valid
ReeseRobinson,GT,2024-04-19,ReeseRobinson GT 2024-04-19.docx,valid
ReeseRobinson,GT,2024-04-17,ReeseRobinson GT 2024-04-17.docx,valid
ReeseRobinson,GT,2024-04-24,ReeseRobinson GT 2024-04-24.docx,valid
ReeseRobinson,GT,2024-04-25,ReeseRobinson GT 2024-04-25.docx,valid
ReeseRobinson,GT,2024-04-23,ReeseRobinson GT 2024-04-23.docx,valid
ReeseRobinson,GT,2024-05-01,ReeseRobinson GT 2024-05-01.docx,valid
ReeseRobinson,GT,2024-04-29,,skipped
ReeseRobinson,GT,2024-05-02,ReeseRobinson GT 2024-05-02.docx,valid
ReeseRobinson,GT,2024-05-04,ReeseRobinson GT 2024-05-04.docx,valid
ReeseRobinson,GT,2024-05-07,ReeseRobinson GT 2024-05-07.docx,valid
ReeseRobinson,GT,2024-05-09,ReeseRobinson GT 2024-05-09.docx,valid
ReeseRobinson,GT,2024-05-12,ReeseRobinson GT 2024-05-12.docx,valid
ReeseRobinson,GT,2024-05-11,ReeseRobinson GT 2024-05-11.docx,valid
ReeseRobinson,GT,2024-05-15,ReeseRobinson GT 2024-05-15.docx,valid
ReeseRobinson,GT,2024-05-19,ReeseRobinson GT 2024-05-19.docx,valid
ReeseRobinson,GT,2024-05-18,ReeseRobinson GT 2024-05-18.docx,valid
ReeseRobinson,GT,2024-05-23,ReeseRobinson GT 2024-05-23.docx,valid
ReeseRobinson,GT,2024-05-28,ReeseRobinson GT 2024-05-28.docx,valid
ReeseRobinson,GT,2024-05-25,ReeseRobinson GT 2024-05-25.docx,valid
ReeseRobinson,GT,2024-05-26,ReeseRobinson GT 2024-05-26.docx,valid
ReeseRobinson,GT,2024-06-07,ReeseRobinson GT 2024-06-07.docx,valid
ReeseRobinson,GT,2024-06-02,ReeseRobinson GT 2024-06-02.docx,valid
ReeseRobinson,GT,2024-06-04,ReeseRobinson GT 2024-06-04.docx,valid
ReeseRobinson,GT,2024-06-09,ReeseRobinson GT 2024-06-09.docx,valid
ReeseRobinson,GT,2024-06-14,ReeseRobinson GT 2024-06-14.docx,valid
ReeseRobinson,GT,2024-06-11,ReeseRobinson GT 2024-06-11.docx,valid
ReeseRobinson,GT,2024-06-19,ReeseRobinson GT 2024-06-19.docx,valid
ReeseRobinson,GT,2024-06-20,ReeseRobinson GT 2024-06-20.docx,valid
ReeseRobinson,GT,2024-06-16,ReeseRobinson GT 2024-06-16.docx,valid
ReeseRobinson,GT,2024-06-22,ReeseRobinson GT 2024-06-22.docx,valid
ReeseRobinson,GT,2024-06-23,ReeseRobinson GT 2024-06-23.docx,valid
ReeseRobinson,GT,2024-06-27,ReeseRobinson GT 2024-06-27.docx,valid
ReeseRobinson,GT,2024-07-03,ReeseRobinson GT 2024-07-03.docx,valid
ReeseRobinson,GT,2024-06-30,ReeseRobinson GT 2024-06-30.docx,valid
ReeseRobinson,GT,2024-07-01,ReeseRobinson GT 2024-07-01.docx,valid
ReeseRobinson,GT,2024-07-11,ReeseRobinson GT 2024-07-11.docx,valid
ReeseRobinson,GT,2024-07-09,ReeseRobinson GT 2024-07-09.docx,valid
ReeseRobinson,GT,2024-07-12,ReeseRobinson GT 2024-07-12.docx,valid
ReeseRobinson,GT,2024-07-14,ReeseRobinson GT 2024-07-14.docx,valid
ReeseRobinson,GT,2024-07-19,ReeseRobinson GT 2024-07-19.docx,valid
ReeseRobinson,GT,2024-07-15,ReeseRobinson GT 2024-07-15.docx,valid
ReeseRobinson,GT,2024-07-24,ReeseRobinson GT 2024-07-24.docx,valid
ReeseRobinson,GT,2024-07-25,ReeseRobinson GT 2024-07-25.docx,valid
ReeseRobinson,GT,2024-07-21,ReeseRobinson GT 2024-07-21.docx,valid
ReeseRobinson,GT,2024-07-30,ReeseRobinson GT 2024-07-30.docx,valid
ReeseRobinson,GT,2024-07-27,ReeseRobinson GT 2024-07-27.docx,valid
ReeseRobinson,GT,2024-07-28,ReeseRobinson GT 2024-07-28.docx,valid
ReeseRobinson,GT,2024-08-09,ReeseRobinson GT 2024-08-09.docx,valid
ReeseRobinson,GT,2024-08-06,ReeseRobinson GT 2024-08-06.docx,valid
ReeseRobinson,GT,2024-08-08,ReeseRobinson GT 2024-08-08.docx,valid
ReeseRobinson,GT,2024-08-12,ReeseRobinson GT 2024-08-12.docx,valid
ReeseRobinson,GT,2024-08-15,ReeseRobinson GT 2024-08-15.docx,valid
ReeseRobinson,GT,2024-08-13,ReeseRobinson GT 2024-08-13.docx,valid
ReeseRobinson,GT,2024-08-19,ReeseRobinson GT 2024-08-19.docx,valid
ReeseRobinson,GT,2024-08-20,ReeseRobinson GT 2024-08-20.docx,valid
ReeseRobinson,GT,2024-08-23,ReeseRobinson GT 2024-08-23.docx,valid
ReeseRobinson,GT,2024-08-26,ReeseRobinson GT 2024-08-26.docx,valid
ReeseRobinson,GT,2024-08-27,ReeseRobinson GT 2024-08-27.docx,valid
ReeseRobinson,GT,2024-08-28,ReeseRobinson GT 2024-08-28.docx,valid
ReeseRobinson,GT,2024-08-31,ReeseRobinson GT 2024-08-31.docx,valid
ReeseRobinson,GT,2024-09-03,ReeseRobinson GT 2024-09-03.docx,valid
ReeseRobinson,GT,2024-09-02,ReeseRobinson GT 2024-09-02.docx,valid
ReeseRobinson,GT,2024-09-11,ReeseRobinson GT 2024-09-11.docx,valid
ReeseRobinson,GT,2024-09-09,ReeseRobinson GT 2024-09-09.docx,valid
ReeseRobinson,GT,2024-09-12,ReeseRobinson GT 2024-09-12.docx,valid
ReeseRobinson,GT,2024-09-16,ReeseRobinson GT 2024-09-16.docx,valid
ReeseRobinson,GT,2024-09-18,ReeseRobinson GT 2024-09-18.docx,valid
ReeseRobinson,GT,2024-09-17,ReeseRobinson GT 2024-09-17.docx,valid
ReeseRobinson,GT,2024-09-26,ReeseRobinson GT 2024-09-26.docx,valid
ReeseRobinson,GT,2024-09-22,ReeseRobinson GT 2024-09-22.docx,valid
ReeseRobinson,GT,2024-09-27,ReeseRobinson GT 2024-09-27.docx,valid
ReeseRobinson,GT,2024-10-01,ReeseRobinson GT 2024-10-01.docx,valid
ReeseRobinson,GT,2024-10-03,ReeseRobinson GT 2024-10-03.docx,valid
ReeseRobinson,GT,2024-09-29,ReeseRobinson GT 2024-09-29.docx,valid
ReeseRobinson,GT,2024-10-09,ReeseRobinson GT 2024-10-09.docx,valid
ReeseRobinson,GT,2024-10-05,ReeseRobinson GT 2024-10-05.docx,valid
ReeseRobinson,GT,2024-10-07,ReeseRobinson GT 2024-10-07.pdf,misnamed
ReeseRobinson,GT,2024-10-17,ReeseRobinson GT 2024-10-17.docx,valid
ReeseRobinson,GT,2024-10-16,ReeseRobinson GT 2024-10-16.docx,valid
ReeseRobinson,GT,2024-10-18,ReeseRobinson GT 2024-10-18.docx,valid
ReeseRobinson,GT,2024-10-20,ReeseRobinson GT 2024-10-20.docx,valid
ReeseRobinson,GT,2024-10-22,ReeseRobinson GT 2024-10-22.docx,valid
ReeseRobinson,GT,2024-10-23,ReeseRobinson GT 2024-10-23.docx,valid
ReeseRobinson,GT,2024-10-27,ReeseRobinson GT 2024-10-27.docx,valid
ReeseRobinson,GT,2024-10-30,ReeseRobinson GT 2024-10-30.docx,valid
ReeseRobinson,GT,2024-10-31,ReeseRobinson GT 2024-10-31.docx,valid
ReeseRobinson,GT,2024-11-06,ReeseRobinson GT 2024-11-06.docx,valid
ReeseRobinson,GT,2024-11-07,ReeseRobinson GT 2024-11-07.docx,valid
ReeseRobinson,GT,2024-11-08,ReeseRobinson GT 2024-11-08.docx,valid
ReeseRobinson,GT,2024-11-09,ReeseRobinson GT 2024-11-09.docx,valid
ReeseRobinson,GT,2024-11-14,ReeseRobinson GT 2024-11-14.docx,valid
ReeseRobinson,GT,2024-11-12,ReeseRobinson GT 2024-11-12.docx,valid
ReeseRobinson,GT,2024-11-18,ReeseRobinson GT 2024-11-18.docx,valid
ReeseRobinson,GT,2024-11-22,ReeseRobinson GT 2024-11-22.docx,valid
ReeseRobinson,GT,2024-11-17,ReeseRobinson GT 2024-11-17.docx,valid
ReeseRobinson,GT,2024-11-29,ReeseRobinson GT 2024-11-29.docx,valid
ReeseRobinson,GT,2024-11-24,ReeseRobinson GT 2024-11-24.docx,valid
ReeseRobinson,GT,2024-11-25,ReeseRobinson GT 2024-11-25.docx,valid
ReeseRobinson,GT,2024-12-01,ReeseRobinson GT 2024-12-01.docx,valid
ReeseRobinson,GT,2024-12-03,ReeseRobinson GT 2024-12-03.docx,valid
ReeseRobinson,GT,2024-12-05,ReeseRobinson GT 2024-12-05.docx,valid
ReeseRobinson,GT,2024-12-12,ReeseRobinson GT 2024-12-12.docx,valid
ReeseRobinson,GT,2024-12-11,ReeseRobinson GT 2024-12-11.docx,valid
ReeseRobinson,GT,2024-12-08,ReeseRobinson GT 2024-12-08.docx,valid
ReeseRobinson,GT,2024-12-14,ReeseRobinson GT 2024-12-14.docx,valid
ReeseRobinson,GT,2024-12-16,ReeseRobinson GT 2024-12-16.docx,valid
ReeseRobinson,GT,2024-12-19,ReeseRobinson GT 2024-12-19.docx,valid
ReeseRobinson,GT,2024-12-26,ReeseRobinson GT 2024-12-26.docx,valid
ReeseRobinson,GT,2024-12-24,ReeseRobinsonGT2024-12-24.docx,misnamed
ReeseRobinson,GT,2024-12-23,ReeseRobinson GT 2024-12-23.docx,valid
ReeseRobinson,GT,2024-12-30,ReeseRobinson GT 2024-12-30.docx,valid
ReeseRobinson,GT,2025-01-01,ReeseRobinson GT 2025-01-01.docx,valid
ReeseRobinson,GT,2025-01-02,ReeseRobinson GT 2025-01-02.docx,valid
DakotaClark,GT,2024-02-16,DakotaClark GT 2024-02-16.docx,valid
DakotaClark,GT,2024-02-14,DakotaClark GT 2024-02-14.docx,valid
DakotaClark,GT,2024-02-12,DakotaClark GT 2024-02-12.docx,valid
DakotaClark,GT,2024-02-18,DakotaClark GT 2024-02-18.docx,valid
DakotaClark,GT,2024-02-22,DakotaClark GT 2024-02-22.docx,valid
DakotaClark,GT,2024-02-20,DakotaClark GT 2024-02-20.docx,valid
DakotaClark,GT,2024-02-27,DakotaClark GT 2024-02-27.docx,valid
DakotaClark,GT,2024-02-28,DakotaClark GT 2024-02-28.docx,valid
DakotaClark,GT,2024-03-01,DakotaClark GT 2024-03-01.docx,valid
DakotaClark,GT,2024-03-04,DakotaClark GT 2024-03-04.docx,valid
DakotaClark,GT,2024-03-05,DakotaClark GT 2024-03-05.docx,valid
DakotaClark,GT,2024-03-07,DakotaClark GT 2024-03-07.docx,valid
DakotaClark,GT,2024-03-10,DakotaClark GT 2024-03-10.docx,valid
DakotaClark,GT,2024-03-12,GT DakotaClark 2024-03-12.docx,misnamed
DakotaClark,GT,2024-03-14,DakotaClark GT 2024-03-14.docx,valid
DakotaClark,GT,2024-03-16,DakotaClark GT 2024-03-16.docx,valid
DakotaClark,GT,2024-03-22,DakotaClark GT 2024-03-22.docx,valid
DakotaClark,GT,2024-03-18,DakotaClark GT 2024-03-18.docx,valid
DakotaClark,GT,2024-03-28,DakotaClark GT 2024-03-28.docx,valid
DakotaClark,GT,2024-03-25,DakotaClark GT 2024-03-25.docx,valid
DakotaClark,GT,2024-03-29,DakotaClark GT 2024-03-29.docx,valid
DakotaClark,GT,2024-04-03,DakotaClark GT 2024-04-03.docx,valid
DakotaClark,GT,2024-03-30,DakotaClark GT 2024-03-30.docx,valid
DakotaClark,GT,2024-04-02,DakotaClark GT 2024-04-02.docx,valid
DakotaClark,GT,2024-04-12,,skipped
DakotaClark,GT,2024-04-08,DakotaClark GT 2024-04-08.docx,valid
DakotaClark,GT,2024-04-09,DakotaClark GT 2024-04-09.docx,valid
DakotaClark,GT,2024-04-19,DakotaClark GT 2024-04-19.docx,valid
DakotaClark,GT,2024-04-13,,skipped
DakotaClark,GT,2024-04-16,DakotaClark GT 2024-04-16.docx,valid
DakotaClark,GT,2024-04-21,DakotaClark GT 2024-04-21.docx,valid
DakotaClark,GT,2024-04-24,DakotaClark GT 2024-04-24.docx,valid
DakotaClark,GT,2024-04-23,DakotaClark GT 2024-04-23.docx,valid
DakotaClark,GT,2024-04-30,DakotaClark GT 2024-04-30.docx,valid
DakotaClark,GT,2024-04-29,DakotaClark GT 2024-04-29.docx,valid
DakotaClark,GT,2024-04-27,DakotaClark GT 2024-04-27.docx,valid
DakotaClark,GT,2024-05-07,DakotaClark GT 2024-05-07.docx,valid
DakotaClark,GT,2024-05-06,DakotaClark GT 2024-05-06.docx,valid
DakotaClark,GT,2024-05-10,DakotaClark GT 2024-05-10.docx,valid
DakotaClark,GT,2024-05-13,DakotaClark GT 2024-05-13.docx,valid
DakotaClark,GT,2024-05-11,GT DakotaClark 2024-05-11.docx,misnamed
DakotaClark,GT,2024-05-12,DakotaClark GT 2024-05-12.docx,valid
DakotaClark,GT,2024-05-19,,skipped
DakotaClark,GT,2024-05-23,DakotaClark GT 2024-05-23.docx,valid
DakotaClark,GT,2024-05-22,DakotaClark GT 2024-05-22.docx,valid
DakotaClark,GT,2024-05-25,DakotaClark GT 2024-05-25.docx,valid
DakotaClark,GT,2024-05-31,,skipped
DakotaClark,GT,2024-05-30,DakotaClark GT 2024-05-30.docx,valid
DakotaClark,GT,2024-06-02,DakotaClark GT 2024-06-02.docx,valid
DakotaClark,GT,2024-06-03,DakotaClark GT 2024-06-03.docx,valid
DakotaClark,GT,2024-06-04,DakotaClark GT 2024-06-04.docx,valid
DakotaClark,GT,2024-06-14,DakotaClark GT 2024-06-14.docx,valid
DakotaClark,GT,2024-06-13,DakotaClark GT 2024-06-13.docx,valid
DakotaClark,GT,2024-06-09,,skipped
DakotaClark,GT,2024-06-20,DakotaClark GT 2024-06-20.docx,valid
DakotaClark,GT,2024-06-18,,skipped
DakotaClark,GT,2024-06-17,DakotaClark GT 2024-06-17.docx,valid
DakotaClark,GT,2024-06-27,DakotaClark GT 2024-06-27.docx,valid
DakotaClark,GT,2024-06-26,DakotaClark GT 2024-06-26.docx,valid
DakotaClark,GT,2024-06-22,DakotaClark GT 2024-06-22.docx,valid
DakotaClark,GT,2024-07-01,DakotaClark GT 2024-07-01.docx,valid
DakotaClark,GT,2024-06-30,DakotaClark GT 2024-06-30.docx,valid
DakotaClark,GT,2024-07-04,DakotaClark GT 2024-07-04.docx,valid
DakotaClark,GT,2024-07-07,DakotaClark GT 2024-07-07.docx,valid
DakotaClark,GT,2024-07-11,DakotaClark GT 2024-07-11.docx,valid
DakotaClark,GT,2024-07-10,DakotaClark GT 2024-07-10.docx,valid
DakotaClark,GT,2024-07-17,DakotaClark GT 2024-07-17.docx,valid
DakotaClark,GT,2024-07-19,DakotaClark GT 2024-07-19.docx,valid
DakotaClark,GT,2024-07-16,DakotaClark GT 2024-07-16.docx,valid
DakotaClark,GT,2024-07-20,DakotaClark GT 2024-07-20.docx,valid
DakotaClark,GT,2024-07-21,DakotaClark GT 2024-07-21.docx,valid
DakotaClark,GT,2024-07-26,DakotaClark GT 2024-07-26.docx,valid
DakotaClark,GT,2024-07-29,DakotaClark GT 2024-07-29.docx,valid
DakotaClark,GT,2024-07-28,DakotaClark GT 2024-07-28.docx,valid
DakotaClark,GT,2024-07-31,DakotaClark GT 2024-07-31.docx,valid
DakotaClark,GT,2024-08-06,DakotaClark GT 2024-08-06.docx,valid
DakotaClark,GT,2024-08-03,DakotaClark GT 2024-08-03.docx,valid
DakotaClark,GT,2024-08-05,DakotaClark GT 2024-08-05.docx,valid
DakotaClark,GT,2024-08-13,,skipped
DakotaClark,GT,2024-08-11,DakotaClark GT 2024-08-11.docx,valid
DakotaClark,GT,2024-08-16,DakotaClark GT 2024-08-16.docx,valid
DakotaClark,GT,2024-08-23,DakotaClark GT 2024-08-23.docx,valid
DakotaClark,GT,2024-08-18,DakotaClark GT 2024-08-18.docx,valid
DakotaClark,GT,2024-08-17,DakotaClark GT 2024-08-17.docx,valid
DakotaClark,GT,2024-08-29,DakotaClark GT 2024-08-29.docx,valid
DakotaClark,GT,2024-08-30,DakotaClark GT 2024-08-30.docx,valid
DakotaClark,GT,2024-08-28,DakotaClark GT 2024-08-28.docx,valid
DakotaClark,GT,2024-09-04,,skipped
DakotaClark,GT,2024-09-06,DakotaClark GT 2024-09-06.docx,valid
DakotaClark,GT,2024-09-05,DakotaClark GT 2024-09-05.docx,valid
DakotaClark,GT,2024-09-07,DakotaClark GT 2024-09-07.docx,valid
DakotaClark,GT,2024-09-13,DakotaClark GT 2024-09-13.docx,valid
DakotaClark,GT,2024-09-10,DakotaClark GT 2024-09-10.docx,valid
DakotaClark,GT,2024-09-15,DakotaClark GT 2024-09-15.docx,valid
DakotaClark,GT,2024-09-20,DakotaClark GT 2024-09-20.docx,valid
DakotaClark,GT,2024-09-19,DakotaClark GT 2024-09-19.docx,valid
DakotaClark,GT,2024-09-22,DakotaClark GT 2024-09-22.docx,valid
DakotaClark,GT,2024-09-25,DakotaClark GT 2024-09-25.docx,valid
DakotaClark,GT,2024-09-27,DakotaClark GT 2024-09-27.docx,valid
DakotaClark,GT,2024-10-03,DakotaClark GT 2024-10-03.docx,valid
DakotaClark,GT,2024-09-28,DakotaClark GT 2024-09-28.docx,valid
DakotaClark,GT,2024-09-30,DakotaClark GT 2024-09-30.pdf,misnamed
DakotaClark,GT,2024-10-11,DakotaClark GT 2024-10-11.docx,valid
DakotaClark,GT,2024-10-06,DakotaClark GT 2024-10-06.docx,valid
DakotaClark,GT,2024-10-05,DakotaClark GT 2024-10-05.docx,valid
DakotaClark,GT,2024-10-13,DakotaClark GT 2024-10-13.docx,valid
DakotaClark,GT,2024-10-17,DakotaClark GT 2024-10-17.docx,valid
DakotaClark,GT,2024-10-14,DakotaClark GT 2024-10-14.docx,valid
DakotaClark,GT,2024-10-20,DakotaClark GT 2024-10-20.docx,valid
DakotaClark,GT,2024-10-22,DakotaClark GT 2024-10-22.docx,valid
DakotaClark,GT,2024-10-24,DakotaClark GT 2024-10-24.docx,valid
DakotaClark,GT,2024-10-29,DakotaClark GT 2024-10-29.docx,valid
DakotaClark,GT,2024-11-01,DakotaClark GT 2024-11-01.docx,valid
DakotaClark,GT,2024-10-26,DakotaClark GT 2024-10-26.docx,valid
DakotaClark,GT,2024-11-05,DakotaClark GT 2024-11-05.docx,valid
DakotaClark,GT,2024-11-04,DakotaClark GT 2024-11-04.docx,valid
DakotaClark,GT,2024-11-02,DakotaClark GT 2024-11-02.docx,valid
