Youth,Label,Date,Filename,Status
AlexLee,GT,2024-09-14,AlexLee GT 2024-09-14.docx,valid
AlexLee,GT,2024-09-16,AlexLee GT 2024-09-16.docx,valid
AlexLee,GT,2024-09-23,AlexLee GT 2024-09-23.pdf,misnamed
AlexLee,GT,2024-09-18,AlexLee GT 2024-09-18.docx,valid
AlexLee,GT,2024-09-20,AlexLee GT 2024-09-20.docx,valid
AlexLee,GT,2024-09-26,AlexLee GT 2024-09-26.docx,valid
AlexLee,GT,2024-09-27,AlexLee GT 2024-09-27.docx,valid
AlexLee,GT,2024-09-30,AlexLee GT 2024-09-30.docx,valid
AlexLee,GT,2024-10-02,AlexLee GT 2024-10-02.docx,valid
AlexLee,GT,2024-10-01,AlexLee GT 2024-10-01.docx,valid
AlexLee,GT,2024-10-05,AlexLee GT 2024-10-05.docx,valid
AlexLee,GT,2024-10-14,AlexLee GT 2024-10-14.docx,valid
AlexLee,GT,2024-10-13,AlexLee GT 2024-10-13.docx,valid
AlexLee,GT,2024-10-11,GT AlexLee 2024-10-11.docx,misnamed
AlexLee,GT,2024-10-15,AlexLee GT 2024-10-15.docx,valid
AlexLee,GT,2024-10-16,AlexLee GT 2024-10-16.docx,valid
AlexLee,GT,2024-10-21,AlexLee GT 2024-10-21.docx,valid
AlexLee,GT,2024-10-25,AlexLee GT 2024-10-25.docx,valid
AlexLee,GT,2024-10-26,AlexLee GT 2024-10-26.docx,valid
AlexLee,GT,2024-10-28,AlexLee GT 2024-10-28.docx,valid
AlexLee,GT,2024-11-02,AlexLee GT 2024-11-02.docx,valid
AlexLee,GT,2024-10-31,AlexLee GT 2024-10-31.docx,valid
AlexLee,GT,2024-11-03,AlexLee GT 2024-11-03.docx,valid
AlexLee,GT,2024-11-08,AlexLee GT 2024-11-08.docx,valid
AlexLee,GT,2024-11-05,AlexLee GT 2024-11-05.docx,valid
AlexLee,GT,2024-11-10,AlexLee GT 2024-11-10.pdf,misnamed
AlexLee,GT,2024-11-16,AlexLee GT 2024-11-16.docx,valid
AlexLee,GT,2024-11-13,AlexLee GT 2024-11-13.docx,valid
AlexLee,GT,2024-11-18,,skipped
AlexLee,GT,2024-11-23,AlexLee GT 2024-11-23.docx,valid
AlexLee,GT,2024-11-24,AlexLee GT 2024-11-24.docx,valid
AlexLee,GT,2024-11-20,AlexLee GT 2024-11-20.docx,valid
AlexLee,GT,2024-11-28,AlexLee GT 2024-11-28.docx,valid
AlexLee,GT,2024-12-02,AlexLee GT 2024-12-02.docx,valid
AlexLee,GT,2024-11-27,AlexLee GT 2024-11-27.docx,valid
AlexLee,GT,2024-12-08,AlexLee GT 2024-12-08.docx,valid
AlexLee,GT,2024-12-06,AlexLee GT 2024-12-06.docx,valid
AlexLee,GT,2024-12-09,AlexLee GT 2024-12-09.docx,valid
AlexLee,GT,2024-12-14,AlexLee GT 2024-12-14.docx,valid
AlexLee,GT,2024-12-12,AlexLee GT 2024-12-12.docx,valid
AlexLee,GT,2024-12-13,AlexLee GT 2024-12-13.docx,valid
AlexLee,GT,2024-12-19,AlexLee GT 2024-12-19.docx,valid
AlexLee,GT,2024-12-21,AlexLee GT 2024-12-21.docx,valid
AlexLee,GT,2024-12-17,AlexLee GT 2024-12-17.docx,valid
AlexLee,GT,2024-12-24,AlexLee GT 2024-12-24.docx,valid
AlexLee,GT,2024-12-27,AlexLee GT 2024-12-27.pdf,misnamed
AlexLee,GT,2024-12-26,AlexLee GT 2024-12-26.docx,valid
AlexLee,GT,2025-01-05,AlexLee GT 2025-01-05.docx,valid
AlexLee,GT,2025-01-02,AlexLee GT 2025-01-02.docx,valid
AlexLee,GT,2025-01-06,AlexLee GT 2025-01-06.pdf,misnamed
AveryHarris,GT,2024-02-20,AveryHarris GT 2024-02-20.docx,valid
AveryHarris,GT,2024-02-19,AveryHarris GT 2024-02-19.docx,valid
AveryHarris,GT,2024-02-16,AveryHarris GT 2024-02-16.docx,valid
AveryHarris,GT,2024-02-27,AveryHarris GT 2024-02-27.docx,valid
AveryHarris,GT,2024-02-26,AveryHarris GT 2024-02-26.docx,valid
AveryHarris,GT,2024-02-22,AveryHarris GT 2024-02-22.docx,valid
AveryHarris,GT,2024-03-06,AveryHarris GT 2024-03-06.docx,valid
AveryHarris,GT,2024-03-04,AveryHarris GT 2024-03-04.docx,valid
AveryHarris,GT,2024-03-01,AveryHarris GT 2024-03-01.docx,valid
AveryHarris,GT,2024-03-11,AveryHarris GT 2024-03-11.docx,valid
AveryHarris,GT,2024-03-10,AveryHarris GT 2024-03-10.docx,valid
AveryHarris,GT,2024-03-12,AveryHarris GT 2024-03-12.docx,valid
AveryHarris,GT,2024-03-20,AveryHarris GT 2024-03-20.docx,valid
AveryHarris,GT,2024-03-14,AveryHarris GT 2024-03-14.docx,valid
AveryHarris,GT,2024-03-16,AveryHarris GT 2024-03-16.docx,valid
AveryHarris,GT,2024-03-23,AveryHarris GT 2024-03-23.docx,valid
AveryHarris,GT,2024-03-21,AveryHarris GT 2024-03-21.docx,valid
AveryHarris,GT,2024-03-27,AveryHarris GT 2024-03-27.docx,valid
AveryHarris,GT,2024-04-03,AveryHarris GT 2024-04-03.docx,valid
AveryHarris,GT,2024-03-29,AveryHarris GT 2024-03-29.pdf,misnamed
AveryHarris,GT,2024-04-02,AveryHarris GT 2024-04-02.docx,valid
AveryHarris,GT,2024-04-08,AveryHarris GT 2024-04-08.docx,valid
AveryHarris,GT,2024-04-09,AveryHarris GT 2024-04-09.docx,valid
AveryHarris,GT,2024-04-07,AveryHarris GT 2024-04-07.docx,valid
AveryHarris,GT,2024-04-14,AveryHarris GT 2024-04-14.docx,valid
AveryHarris,GT,2024-04-16,AveryHarris GT 2024-04-16.docx,valid
AveryHarris,GT,2024-04-11,AveryHarris GT 2024-04-11.docx,valid
AveryHarris,GT,2024-04-22,AveryHarris GT 2024-04-22.docx,valid
AveryHarris,GT,2024-04-23,AveryHarris GT 2024-04-23.docx,valid
AveryHarris,GT,2024-04-21,AveryHarris GT 2024-04-21.docx,valid
AveryHarris,GT,2024-04-26,AveryHarris GT 2024-04-26.docx,valid
AveryHarris,GT,2024-04-29,AveryHarris GT 2024-04-29.docx,valid
AveryHarris,GT,2024-04-28,AveryHarris GT 2024-04-28.docx,valid
AveryHarris,GT,2024-05-08,AveryHarris GT 2024-05-08.docx,valid
AveryHarris,GT,2024-05-07,AveryHarris GT 2024-05-07.docx,valid
AveryHarris,GT,2024-05-03,AveryHarris GT 2024-05-03.docx,valid
AveryHarris,GT,2024-05-09,GT AveryHarris 2024-05-09.docx,misnamed
AveryHarris,GT,2024-05-12,AveryHarris GT 2024-05-12.docx,valid
AveryHarris,GT,2024-05-13,AveryHarris GT 2024-05-13.docx,valid
AveryHarris,GT,2024-05-16,AveryHarris GT 2024-05-16.docx,valid
AveryHarris,GT,2024-05-21,AveryHarris GT 2024-05-21.docx,valid
AveryHarris,GT,2024-05-18,AveryHarris GT 2024-05-18.docx,valid
AveryHarris,GT,2024-05-29,AveryHarris GT 2024-05-29.docx,valid
AveryHarris,GT,2024-05-27,AveryHarris GT 2024-05-27.docx,valid
AveryHarris,GT,2024-05-23,AveryHarris GT 2024-05-23.docx,valid
AveryHarris,GT,2024-05-31,AveryHarris GT 2024-05-31.docx,valid
AveryHarris,GT,2024-06-04,AveryHarris GT 2024-06-04.docx,valid
AveryHarris,GT,2024-06-03,AveryHarris GT 2024-06-03.docx,valid
AveryHarris,GT,2024-06-08,AveryHarris GT 2024-06-08.docx,valid
AveryHarris,GT,2024-06-07,AveryHarris GT 2024-06-07.docx,valid
AveryHarris,GT,2024-06-11,AveryHarris GT 2024-06-11.docx,valid
AveryHarris,GT,2024-06-15,AveryHarris GT 2024-06-15.docx,valid
AveryHarris,GT,2024-06-18,AveryHarris GT 2024-06-18.docx,valid
AveryHarris,GT,2024-06-19,AveryHarris GT 2024-06-19.docx,valid
AveryHarris,GT,2024-06-25,AveryHarris GT 2024-06-25.docx,valid
AveryHarris,GT,2024-06-23,AveryHarris GT 2024-06-23.docx,valid
AveryHarris,GT,2024-06-22,AveryHarris GT 2024-06-22.docx,valid
AveryHarris,GT,2024-06-27,AveryHarris GT 2024-06-27.docx,valid
AveryHarris,GT,2024-06-30,AveryHarris GT 2024-06-30.docx,valid
AveryHarris,GT,2024-07-01,AveryHarris GT 2024-07-01.docx,valid
AveryHarris,GT,2024-07-07,GT AveryHarris 2024-07-07.docx,misnamed
AveryHarris,GT,2024-07-05,AveryHarris GT 2024-07-05.docx,valid
AveryHarris,GT,2024-07-08,AveryHarris GT 2024-07-08.docx,valid
AveryHarris,GT,2024-07-15,AveryHarris GT 2024-07-15.docx,valid
AveryHarris,GT,2024-07-11,AveryHarris GT 2024-07-11.docx,valid
AveryHarris,GT,2024-07-12,AveryHarris GT 2024-07-12.docx,valid
AveryHarris,GT,2024-07-18,AveryHarris GT 2024-07-18.docx,valid
AveryHarris,GT,2024-07-22,AveryHarris GT 2024-07-22.docx,valid
AveryHarris,GT,2024-07-24,AveryHarris GT 2024-07-24.docx,valid
AveryHarris,GT,2024-07-26,AveryHarris GT 2024-07-26.docx,valid
AveryHarris,GT,2024-07-29,AveryHarris GT 2024-07-29.docx,valid
AveryHarris,GT,2024-07-28,AveryHarris GT 2024-07-28.docx,valid
AveryHarris,GT,2024-08-06,AveryHarris GT 2024-08-06.docx,valid
AveryHarris,GT,2024-08-04,AveryHarris GT 2024-08-04.docx,valid
AveryHarris,GT,2024-08-07,AveryHarris GT 2024-08-07.docx,valid
AveryHarris,GT,2024-08-08,AveryHarris GT 2024-08-08.docx,valid
AveryHarris,GT,2024-08-13,AveryHarris GT 2024-08-13.docx,valid
AveryHarris,GT,2024-08-12,AveryHarris GT 2024-08-12.docx,valid
AveryHarris,GT,2024-08-20,AveryHarris GT 2024-08-20.docx,valid
AveryHarris,GT,2024-08-17,AveryHarris GT 2024-08-17.docx,valid
AveryHarris,GT,2024-08-19,AveryHarris GT 2024-08-19.docx,valid
AveryHarris,GT,2024-08-26,AveryHarris GT 2024-08-26.docx,valid
AveryHarris,GT,2024-08-23,AveryHarrisGT2024-08-23.docx,misnamed
AveryHarris,GT,2024-08-24,AveryHarris GT 2024-08-24.docx,valid
AveryHarris,GT,2024-08-30,AveryHarris GT 2024-08-30.docx,valid
AveryHarris,GT,2024-09-01,AveryHarris GT 2024-09-01.docx,valid
AveryHarris,GT,2024-09-03,AveryHarris GT 2024-09-03.docx,valid
AveryHarris,GT,2024-09-08,AveryHarris GT 2024-09-08.docx,valid
AveryHarris,GT,2024-09-06,AveryHarris GT 2024-09-06.docx,valid
AveryHarris,GT,2024-09-07,AveryHarris GT 2024-09-07.docx,valid
AveryHarris,GT,2024-09-18,AveryHarris GT 2024-09-18.docx,valid
AveryHarris,GT,2024-09-17,AveryHarris GT 2024-09-17.docx,valid
AveryHarris,GT,2024-09-15,AveryHarris GT 2024-09-15.docx,valid
AveryHarris,GT,2024-09-19,AveryHarris GT 2024-09-19.docx,valid
AveryHarris,GT,2024-09-25,AveryHarris GT 2024-09-25.docx,valid
AveryHarris,GT,2024-09-23,AveryHarris GT 2024-09-23.docx,valid
AveryHarris,GT,2024-09-27,AveryHarris GT 2024-09-27.docx,valid
AveryHarris,GT,2024-09-28,AveryHarris GT 2024-09-28.docx,valid
AveryHarris,GT,2024-09-29,AveryHarris GT 2024-09-29.docx,valid
AveryHarris,GT,2024-10-04,AveryHarris GT 2024-10-04.docx,valid
AveryHarris,GT,2024-10-09,AveryHarris GT 2024-10-09.docx,valid
AveryHarris,GT,2024-10-07,AveryHarris GT 2024-10-07.docx,valid
AveryHarris,GT,2024-10-11,AveryHarris GT 2024-10-11.docx,valid
AveryHarris,GT,2024-10-13,AveryHarris GT 2024-10-13.docx,valid
AveryHarris,GT,2024-10-12,AveryHarris GT 2024-10-12.docx,valid
AveryHarris,GT,2024-10-17,AveryHarris GT 2024-10-17.docx,valid
AveryHarris,GT,2024-10-21,AveryHarris GT 2024-10-21.docx,valid
AveryHarris,GT,2024-10-23,AveryHarris GT 2024-10-23.docx,valid
AveryHarris,GT,2024-10-27,AveryHarris GT 2024-10-27.docx,valid
AveryHarris,GT,2024-10-26,AveryHarris GT 2024-10-26.docx,valid
AveryHarris,GT,2024-10-24,AveryHarris GT 2024-10-24.docx,valid
AveryHarris,GT,2024-10-31,AveryHarris GT 2024-10-31.docx,valid
AveryHarris,GT,2024-11-06,AveryHarris GT 2024-11-06.docx,valid
AveryHarris,GT,2024-11-02,AveryHarris GT 2024-11-02.docx,valid
AveryHarris,GT,2024-11-13,AveryHarris GT 2024-11-13.docx,valid
AveryHarris,GT,2024-11-10,AveryHarris GT 2024-11-10.docx,valid
AveryHarris,GT,2024-11-08,AveryHarris GT 2024-11-08.docx,valid
AveryHarris,GT,2024-11-14,AveryHarris GT 2024-11-14.docx,valid
AveryHarris,GT,2024-11-19,AveryHarris GT 2024-11-19.docx,valid
AveryHarris,GT,2024-11-17,GT AveryHarris 2024-11-17.docx,misnamed
AveryHarris,GT,2024-11-26,AveryHarris GT 2024-11-26.docx,valid
AveryHarris,GT,2024-11-25,AveryHarris GT 2024-11-25.docx,valid
AveryHarris,GT,2024-11-21,AveryHarris GT 2024-11-21.docx,valid
AveryHarris,GT,2024-12-01,AveryHarris GT 2024-12-01.docx,valid
AveryHarris,GT,2024-11-29,AveryHarris GT 2024-11-29.docx,valid
AveryHarris,GT,2024-12-03,AveryHarris GT 2024-12-03.docx,valid
AveryHarris,GT,2024-12-07,AveryHarris GT 2024-12-07.docx,valid
AveryHarris,GT,2024-12-10,AveryHarrisGT2024-12-10.docx,misnamed
AveryHarris,GT,2024-12-06,AveryHarris GT 2024-12-06.docx,valid
AveryHarris,GT,2024-12-18,AveryHarris GT 2024-12-18.docx,valid
AveryHarris,GT,2024-12-17,AveryHarris GT 2024-12-17.docx,valid
AveryHarris,GT,2024-12-13,AveryHarris GT 2024-12-13.docx,valid
AveryHarris,GT,2024-12-24,AveryHarris GT 2024-12-24.docx,valid
AveryHarris,GT,2024-12-25,AveryHarris GT 2024-12-25.docx,valid
AveryHarris,GT,2024-12-20,AveryHarris GT 2024-12-20.docx,valid
AveryHarris,GT,2024-12-26,AveryHarris GT 2024-12-26.docx,valid
AveryHarris,GT,2024-12-30,AveryHarris GT 2024-12-30.docx,valid
AveryHarris,GT,2025-01-01,AveryHarris GT 2025-01-01.docx,valid
AlexThomas,GT,2024-02-11,AlexThomas GT 2024-02-11.docx,valid
AlexThomas,GT,2024-02-10,AlexThomas GT 2024-02-10.docx,valid
AlexThomas,GT,2024-02-08,AlexThomas GT 2024-02-08.docx,valid
AlexThomas,GT,2024-02-15,GT AlexThomas 2024-02-15.docx,misnamed
AlexThomas,GT,2024-02-17,AlexThomas GT 2024-02-17.docx,valid
AlexThomas,GT,2024-02-19,AlexThomas GT 2024-02-19.docx,valid
AlexThomas,GT,2024-02-21,AlexThomas GT 2024-02-21.docx,valid
AlexThomas,GT,2024-02-24,AlexThomas GT 2024-02-24.docx,valid
AlexThomas,GT,2024-02-20,AlexThomas GT 2024-02-20.docx,valid
AlexThomas,GT,2024-03-03,AlexThomas GT 2024-03-03.docx,valid
AlexThomas,GT,2024-02-28,AlexThomas GT 2024-02-28.docx,valid
AlexThomas,GT,2024-03-04,AlexThomas GT 2024-03-04.pdf,misnamed
AlexThomas,GT,2024-03-10,AlexThomas GT 2024-03-10.docx,valid
AlexThomas,GT,2024-03-06,AlexThomas GT 2024-03-06.docx,valid
AlexThomas,GT,2024-03-08,AlexThomas GT 2024-03-08.docx,valid
AlexThomas,GT,2024-03-15,AlexThomas GT 2024-03-15.docx,valid
AlexThomas,GT,2024-03-14,AlexThomas GT 2024-03-14.docx,valid
AlexThomas,GT,2024-03-18,AlexThomas GT 2024-03-18.docx,valid
AlexThomas,GT,2024-03-19,AlexThomas GT 2024-03-19.docx,valid
AlexThomas,GT,2024-03-25,AlexThomas GT 2024-03-25.docx,valid
AlexThomas,GT,2024-03-21,AlexThomas GT 2024-03-21.docx,valid
AlexThomas,GT,2024-03-29,AlexThomas GT 2024-03-29.docx,valid
AlexThomas,GT,2024-03-28,AlexThomas GT 2024-03-28.docx,valid
AlexThomas,GT,2024-03-31,AlexThomas GT 2024-03-31.docx,valid
AlexThomas,GT,2024-04-02,AlexThomas GT 2024-04-02.docx,valid
AlexThomas,GT,2024-04-06,AlexThomas GT 2024-04-06.docx,valid
AlexThomas,GT,2024-04-03,GT AlexThomas 2024-04-03.docx,misnamed
AlexThomas,GT,2024-04-14,,skipped
AlexThomas,GT,2024-04-10,AlexThomas GT 2024-04-10.docx,valid
AlexThomas,GT,2024-04-12,AlexThomas GT 2024-04-12.docx,valid
AlexThomas,GT,2024-04-17,AlexThomas GT 2024-04-17.docx,valid
AlexThomas,GT,2024-04-21,AlexThomas GT 2024-04-21.docx,valid
AlexThomas,GT,2024-04-16,AlexThomas GT 2024-04-16.docx,valid
AlexThomas,GT,2024-04-23,AlexThomas GT 2024-04-23.docx,valid
AlexThomas,GT,2024-04-29,AlexThomas GT 2024-04-29.docx,valid
AlexThomas,GT,2024-04-26,AlexThomas GT 2024-04-26.docx,valid
AlexThomas,GT,2024-04-30,AlexThomas GT 2024-04-30.docx,valid
AlexThomas,GT,2024-05-06,AlexThomas GT 2024-05-06.docx,valid
AlexThomas,GT,2024-05-04,AlexThomas GT 2024-05-04.docx,valid
AlexThomas,GT,2024-05-12,AlexThomas GT 2024-05-12.docx,valid
AlexThomas,GT,2024-05-10,AlexThomas GT 2024-05-10.docx,valid
AlexThomas,GT,2024-05-07,AlexThomas GT 2024-05-07.docx,valid
AlexThomas,GT,2024-05-15,AlexThomas GT 2024-05-15.docx,valid
AlexThomas,GT,2024-05-20,AlexThomas GT 2024-05-20.docx,valid
AlexThomas,GT,2024-05-18,AlexThomas GT 2024-05-18.docx,valid
AlexThomas,GT,2024-05-27,AlexThomas GT 2024-05-27.docx,valid
AlexThomas,GT,2024-05-24,AlexThomas GT 2024-05-24.docx,valid
AlexThomas,GT,2024-05-21,AlexThomas GT 2024-05-21.docx,valid
AlexThomas,GT,2024-06-01,AlexThomas GT 2024-06-01.docx,valid
AlexThomas,GT,2024-05-30,AlexThomasGT2024-05-30.docx,misnamed
AlexThomas,GT,2024-06-02,AlexThomas GT 2024-06-02.docx,valid
AlexThomas,GT,2024-06-04,AlexThomas GT 2024-06-04.docx,valid
AlexThomas,GT,2024-06-06,AlexThomas GT 2024-06-06.docx,valid
AlexThomas,GT,2024-06-05,AlexThomas GT 2024-06-05.docx,valid
AlexThomas,GT,2024-06-13,AlexThomas GT 2024-06-13.docx,valid
AlexThomas,GT,2024-06-11,AlexThomas GT 2024-06-11.docx,valid
AlexThomas,GT,2024-06-17,AlexThomas GT 2024-06-17.docx,valid
AlexThomas,GT,2024-06-19,AlexThomas GT 2024-06-19.docx,valid
AlexThomas,GT,2024-06-22,AlexThomas GT 2024-06-22.docx,valid
AlexThomas,GT,2024-06-21,AlexThomas GT 2024-06-21.docx,valid
AlexThomas,GT,2024-06-27,AlexThomas GT 2024-06-27.docx,valid
AlexThomas,GT,2024-06-29,AlexThomas GT 2024-06-29.docx,valid
AlexThomas,GT,2024-06-25,AlexThomas GT 2024-06-25.docx,valid
AlexThomas,GT,2024-07-07,AlexThomas GT 2024-07-07.docx,valid
AlexThomas,GT,2024-07-05,AlexThomas GT 2024-07-05.docx,valid
AlexThomas,GT,2024-07-06,AlexThomas GT 2024-07-06.docx,valid
AlexThomas,GT,2024-07-09,AlexThomas GT 2024-07-09.docx,valid
AlexThomas,GT,2024-07-10,AlexThomas GT 2024-07-10.docx,valid
AlexThomas,GT,2024-07-12,AlexThomas GT 2024-07-12.docx,valid
AlexThomas,GT,2024-07-16,AlexThomas GT 2024-07-16.docx,valid
AlexThomas,GT,2024-07-18,AlexThomas GT 2024-07-18.docx,valid
AlexThomas,GT,2024-07-22,AlexThomas GT 2024-07-22.docx,valid
AlexThomas,GT,2024-07-25,AlexThomas GT 2024-07-25.docx,valid
AlexThomas,GT,2024-07-23,AlexThomas GT 2024-07-23.docx,valid
AlexThomas,GT,2024-07-24,AlexThomas GT 2024-07-24.docx,valid
AlexThomas,GT,2024-07-30,AlexThomas GT 2024-07-30.docx,valid
AlexThomas,GT,2024-07-31,AlexThomas GT 2024-07-31.docx,valid
AlexThomas,GT,2024-08-04,AlexThomas GT 2024-08-04.docx,valid
AlexThomas,GT,2024-08-11,AlexThomas GT 2024-08-11.docx,valid
AlexThomas,GT,2024-08-10,AlexThomas GT 2024-08-10.docx,valid
AlexThomas,GT,2024-08-06,AlexThomas GT 2024-08-06.docx,valid
AlexThomas,GT,2024-08-16,AlexThomas GT 2024-08-16.docx,valid
AlexThomas,GT,2024-08-13,AlexThomas GT 2024-08-13.docx,valid
AlexThomas,GT,2024-08-18,AlexThomas GT 2024-08-18.docx,valid
AlexThomas,GT,2024-08-26,AlexThomas GT 2024-08-26.docx,valid
AlexThomas,GT,2024-08-22,AlexThomas GT 2024-08-22.docx,valid
AlexThomas,GT,2024-08-24,AlexThomas GT 2024-08-24.docx,valid
AlexThomas,GT,2024-08-31,AlexThomas GT 2024-08-31.docx,valid
AlexThomas,GT,2024-08-27,AlexThomas GT 2024-08-27.docx,valid
AlexThomas,GT,2024-08-29,AlexThomas GT 2024-08-29.docx,valid
AlexThomas,GT,2024-09-09,AlexThomas GT 2024-09-09.docx,valid
AlexThomas,GT,2024-09-04,AlexThomas GT 2024-09-04.docx,valid
AlexThomas,GT,2024-09-08,AlexThomas GT 2024-09-08.docx,valid
AlexThomas,GT,2024-09-15,AlexThomas GT 2024-09-15.docx,valid
AlexThomas,GT,2024-09-10,AlexThomas GT 2024-09-10.docx,valid
AlexThomas,GT,2024-09-16,GT AlexThomas 2024-09-16.docx,misnamed
AlexThomas,GT,2024-09-19,AlexThomas GT 2024-09-19.docx,valid
AlexThomas,GT,2024-09-23,AlexThomas GT 2024-09-23.docx,valid
AlexThomas,GT,2024-09-17,AlexThomas GT 2024-09-17.docx,valid
AlexThomas,GT,2024-09-24,AlexThomas GT 2024-09-24.docx,valid
AlexThomas,GT,2024-09-26,AlexThomas GT 2024-09-26.docx,valid
AlexThomas,GT,2024-09-25,AlexThomas GT 2024-09-25.docx,valid
AlexThomas,GT,2024-10-02,AlexThomas GT 2024-10-02.docx,valid
AlexThomas,GT,2024-10-01,AlexThomas GT 2024-10-01.docx,valid
AlexThomas,GT,2024-10-07,AlexThomas GT 2024-10-07.docx,valid
AlexThomas,GT,2024-10-13,AlexThomas GT 2024-10-13.docx,valid
AlexThomas,GT,2024-10-08,AlexThomas GT 2024-10-08.docx,valid
AlexThomas,GT,2024-10-14,AlexThomas GT 2024-10-14.docx,valid
AlexThomas,GT,2024-10-15,AlexThomas GT 2024-10-15.docx,valid
AlexThomas,GT,2024-10-19,AlexThomas GT 2024-10-19.docx,valid
AlexThomas,GT,2024-10-21,AlexThomas GT 2024-10-21.docx,valid
AlexThomas,GT,2024-10-26,AlexThomas GT 2024-10-26.docx,valid
AlexThomas,GT,2024-10-27,AlexThomas GT 2024-10-27.docx,valid
AlexThomas,GT,2024-10-22,AlexThomas GT 2024-10-22.docx,valid
AlexThomas,GT,2024-11-02,AlexThomas GT 2024-11-02.docx,valid
AlexThomas,GT,2024-11-04,AlexThomas GT 2024-11-04.docx,valid
AlexThomas,GT,2024-11-03,AlexThomas GT 2024-11-03.docx,valid
AlexThomas,GT,2024-11-06,AlexThomas GT 2024-11-06.docx,valid
AlexThomas,GT,2024-11-05,AlexThomas GT 2024-11-05.docx,valid
AlexThomas,GT,2024-11-08,AlexThomas GT 2024-11-08.docx,valid
AlexThomas,GT,2024-11-14,AlexThomas GT 2024-11-14.docx,valid
AlexThomas,GT,2024-11-13,AlexThomas GT 2024-11-13.docx,valid
AlexThomas,GT,2024-11-15,AlexThomas GT 2024-11-15.docx,valid
AlexThomas,GT,2024-11-21,AlexThomasGT2024-11-21.docx,misnamed
AlexThomas,GT,2024-11-19,AlexThomasGT2024-11-19.docx,misnamed
AlexThomas,GT,2024-11-25,AlexThomas GT 2024-11-25.docx,valid
AlexThomas,GT,2024-11-27,AlexThomas GT 2024-11-27.docx,valid
AlexThomas,GT,2024-11-30,AlexThomas GT 2024-11-30.docx,valid
AlexThomas,GT,2024-12-02,AlexThomas GT 2024-12-02.docx,valid
AlexThomas,GT,2024-12-07,AlexThomas GT 2024-12-07.docx,valid
AlexThomas,GT,2024-12-08,AlexThomas GT 2024-12-08.docx,valid
AlexThomas,GT,2024-12-09,AlexThomas GT 2024-12-09.docx,valid
AlexThomas,GT,2024-12-12,AlexThomas GT 2024-12-12.docx,valid
AlexThomas,GT,2024-12-10,AlexThomas GT 2024-12-10.docx,valid
AlexThomas,GT,2024-12-11,AlexThomas GT 2024-12-11.docx,valid
AlexThomas,GT,2024-12-17,AlexThomas GT 2024-12-17.docx,valid
AlexThomas,GT,2024-12-23,AlexThomas GT 2024-12-23.docx,valid
AlexThomas,GT,2024-12-22,AlexThomas GT 2024-12-22.docx,valid
AlexThomas,GT,2024-12-26,,skipped
AlexThomas,GT,2024-12-30,AlexThomas GT 2024-12-30.docx,valid
AlexThomas,GT,2024-12-27,AlexThomas GT 2024-12-27.docx,valid
AlexThomas,GT,2025-01-06,AlexThomas GT 2025-01-06.docx,valid
AlexThomas,GT,2024-12-31,AlexThomas GT 2024-12-31.docx,valid
AlexThomas,GT,2025-01-03,AlexThomas GT 2025-01-03.docx,valid
AveryLee,GT,2024-02-15,AveryLee GT 2024-02-15.docx,valid
AveryLee,GT,2024-02-11,AveryLee GT 2024-02-11.docx,valid
AveryLee,GT,2024-02-24,AveryLee GT 2024-02-24.docx,valid
AveryLee,GT,2024-02-19,AveryLee GT 2024-02-19.docx,valid
AveryLee,GT,2024-03-02,AveryLee GT 2024-03-02.docx,valid
AveryLee,GT,2024-02-25,AveryLee GT 2024-02-25.docx,valid
AveryLee,GT,2024-03-08,AveryLee GT 2024-03-08.docx,valid
AveryLee,GT,2024-03-03,AveryLee GT 2024-03-03.docx,valid
AveryLee,GT,2024-03-15,AveryLee GT 2024-03-15.docx,valid
AveryLee,GT,2024-03-10,AveryLee GT 2024-03-10.docx,valid
AveryLee,GT,2024-03-21,AveryLee GT 2024-03-21.docx,valid
AveryLee,GT,2024-03-20,AveryLee GT 2024-03-20.docx,valid
AveryLee,GT,2024-03-28,AveryLee GT 2024-03-28.docx,valid
AveryLee,GT,2024-03-24,AveryLee GT 2024-03-24.docx,valid
AveryLee,GT,2024-04-05,AveryLee GT 2024-04-05.docx,valid
AveryLee,GT,2024-04-01,AveryLee GT 2024-04-01.docx,valid
AveryLee,GT,2024-04-09,AveryLee GT 2024-04-09.docx,valid
AveryLee,GT,2024-04-13,AveryLee GT 2024-04-13.docx,valid
AveryLee,GT,2024-04-16,AveryLee GT 2024-04-16.docx,valid
AveryLee,GT,2024-04-15,AveryLee GT 2024-04-15.pdf,misnamed
AveryLee,GT,2024-04-23,AveryLee GT 2024-04-23.docx,valid
AveryLee,GT,2024-04-27,GT AveryLee 2024-04-27.docx,misnamed
AveryLee,GT,2024-04-28,AveryLee GT 2024-04-28.docx,valid
AveryLee,GT,2024-05-04,AveryLee GT 2024-05-04.docx,valid
AveryLee,GT,2024-05-06,AveryLee GT 2024-05-06.docx,valid
AveryLee,GT,2024-05-09,AveryLee GT 2024-05-09.docx,valid
AveryLee,GT,2024-05-18,AveryLee GT 2024-05-18.docx,valid
AveryLee,GT,2024-05-17,AveryLee GT 2024-05-17.docx,valid
AveryLee,GT,2024-05-21,AveryLee GT 2024-05-21.docx,valid
AveryLee,GT,2024-05-22,AveryLee GT 2024-05-22.docx,valid
